,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1013,Prince Royce,El Clavo (feat. Maluma) - Remix,6bI00brFpeprqCDqKouEJS,71,0.789,0.797,11,-2.726,0,0.114,0.0576,0.0,0.104,0.73,162.079,171338,4
1014,Bea Miller,i can't breathe,1qFMIjTe9esCDiytqUY19t,65,0.347,0.209,11,-11.152,1,0.0273,0.893,0.00287,0.138,0.0735,82.882,213987,4
1015,Omar Apollo,Erase,7AszVgcyqnhmIzo6TutnCd,64,0.657,0.376,9,-6.534,1,0.0463,0.688,2.54e-05,0.272,0.575,84.905,236794,4
1016,Lil Skies,Opps Want Me Dead,5cEbtwig1FXW8RF6FSxRU1,64,0.779,0.591,8,-8.504,1,0.344,0.0508,0.0,0.1,0.501,86.02,167442,4
1017,Ciara,Level Up,5ubwXXOsH9bUhZsQ0Cybha,68,0.746,0.825,1,-4.666,1,0.169,0.0142,0.0107,0.121,0.584,152.914,204150,4
1018,Fatboibari,Moonlight Shawty,0CvaOecRnYE1fyErhpXgbK,64,0.686,0.195,5,-15.136,1,0.151,0.841,0.00109,0.0816,0.129,105.99,167993,4
1019,Paris Shadows,GONE (feat. Trippie Redd),2J84DvAAI8ph5DYojk3HPt,64,0.712,0.731,9,-4.555,1,0.0335,0.00107,0.0,0.219,0.876,118.016,190893,4
1020,Fall Out Boy,The Last Of The Real Ones,6e13443Ve7RGcAUScTgYtl,64,0.576,0.872,8,-5.293,1,0.0471,0.00599,0.0,0.188,0.559,115.042,230400,4
1021,BTS,DNA,6Z7m5DLNPOaPg9T6nXK0rQ,72,0.599,0.774,1,-4.014,0,0.0541,0.0223,0.0,0.0669,0.696,129.819,223123,4
1022,Gavin Luke,Gone,331iLszrgVOeYNl2KKn12j,67,0.173,0.0611,11,-25.657,0,0.0342,0.954,0.908,0.111,0.0389,93.118,178927,3
1023,RL Grime,I Wanna Know,4ToogKQq58R9TvO40qRuxi,64,0.432,0.85,10,-4.417,1,0.0771,0.501,6.59e-06,0.203,0.109,82.607,206727,4
1024,Ariana Grande,get well soon,7u6DMPznGbpziuEgCE0JGQ,66,0.604,0.449,9,-6.564,0,0.0353,0.657,0.0,0.0932,0.528,100.355,322027,4
1025,Lykke Li,sex money feelings die,0g4fzRkbLeCDUCoe5iUOcf,67,0.789,0.534,8,-6.347,0,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,139840,4
1026,Oliver Tree,All That,0NTLVDuMzv9HIDsahKnioC,65,0.734,0.574,1,-5.916,1,0.261,0.0656,0.0,0.443,0.366,134.866,166991,4
1027,Playboi Carti,Choppa Won't Miss (feat. Young Thug),5O9zs6G6RcB6yP1OKwnwiM,64,0.858,0.661,0,-6.544,1,0.319,0.0182,0.0,0.115,0.611,163.056,217960,4
1028,Drake,That’s How You Feel,41a7dZcq30Ss5kPMayWRV0,65,0.85,0.473,10,-5.747,0,0.209,0.117,0.0105,0.108,0.38,85.454,157605,4
1029,A$AP Rocky,A$AP Forever,1YmF9PvLhIISIANoMLIYGq,68,0.469,0.78,10,-6.49,0,0.122,0.224,0.0,0.13,0.444,125.999,233061,4
1030,Metro Boomin,Borrowed Love (feat. Swae Lee & WizKid),0NA5xAtDra50d0Lfs2uvoh,67,0.52,0.594,11,-8.81,0,0.462,0.44,0.0,0.185,0.393,129.216,230240,5
1031,Yung Bans,Ridin (feat. Landon Cube & YBN Nahmir),1zQ6uJovEnJTvExEfAL6vT,64,0.832,0.439,4,-9.594,0,0.0996,0.606,5.45e-06,0.11,0.53,145.004,225103,4
1032,Dan + Shay,Alone Together,3ZsLuJ8uU0lE6rGTkDaqEg,63,0.541,0.87,1,-4.741,1,0.122,0.00527,0.0,0.0867,0.665,179.975,171440,4
1033,Ella Mai,Boo'd Up,4squZv12LD9M8ooJfoVgZS,64,0.397,0.843,10,-3.726,0,0.0987,0.158,0.0,0.0844,0.22,81.201,239341,4
1034,Natanael Cano,F1,6bf11IBgO6k84wRuTSbci2,68,0.62,0.51,9,-5.119,0,0.0451,0.415,0.0,0.301,0.963,102.643,154576,3
1035,Bryant Myers,Triste,5MNS5FF4LrTX0jIaI0gory,69,0.693,0.724,9,-5.379,1,0.109,0.403,0.0,0.0978,0.263,130.05,264906,4
1036,Herencia de Patrones,Ladeando (feat. Fuerza Regida),0vgqt0mRZmbb3b57i9p8wV,65,0.584,0.599,6,-7.786,0,0.0488,0.348,4.04e-06,0.0983,0.875,119.573,191880,3
1037,6LACK,Nonchalant,7c3K8ifIoaVZ2MSUuGo0Co,65,0.565,0.386,11,-12.383,0,0.399,0.374,0.000189,0.131,0.0598,83.032,183265,4
1038,Banda Sinaloense MS de Sergio Lizárraga,No Elegi Conocerte,7EY91l11hOnYIytcxFgvDN,71,0.86,0.4,2,-7.131,1,0.0538,0.182,3.17e-06,0.0581,0.813,129.925,254853,4
1039,Bebe Rexha,Knees,7IOxauZfx5l18mYfX0GZm6,68,0.777,0.577,11,-6.872,0,0.0357,0.0781,1.02e-06,0.0869,0.381,109.019,206581,4
1040,Iamjakehill,Rip X,0RzAihLqsEg9Qcm4pfPbG2,67,0.693,0.434,1,-9.366,1,0.193,0.418,0.0,0.338,0.685,63.033,159327,4
1041,Blood Orange,Charcoal Baby,3bBmpVl9rQKJsFFGLFilIS,66,0.622,0.46,7,-8.389,0,0.0372,0.14,0.000369,0.119,0.514,183.241,242341,4
1042,Matt Ox,Pull Up (feat. Key!),4JzRE2FdTcXTqEMMyRhYKg,64,0.777,0.595,6,-4.534,1,0.0606,0.112,1.14e-06,0.147,0.445,86.029,133333,4
1043,Loote,Your Side Of The Bed,3PWKPX3YJAHBL8JozsWTMC,66,0.781,0.742,8,-4.978,1,0.0296,0.0649,0.0,0.293,0.91,109.915,197147,4
1044,ayokay,Sleepless Nights,4PUWpNtDejQwwa80LjvxXl,64,0.663,0.696,11,-5.994,1,0.0349,0.0563,6.25e-06,0.226,0.449,139.98,197880,4
1045,PRETTYMUCH,Solita (feat. Rich The Kid),35kFg7GL288P9IK0r5oSh5,66,0.699,0.855,11,-2.728,1,0.0528,0.0721,0.0,0.0671,0.726,124.947,186482,4
1046,I AM THEY,Scars,72B1Omo2kmEst4YKO8vOB6,63,0.417,0.524,10,-6.6,1,0.0326,0.048,0.0,0.103,0.152,75.266,238307,4
1047,Young Thug,Climax (feat. 6lack),4N9QsmvQJcGwJHAmDmBttU,65,0.829,0.362,0,-11.546,0,0.231,0.0608,0.0,0.135,0.369,122.912,189093,4
1048,RaeLynn,Queens Don't,0ExiKxfY5rHBW06TcV1xXU,62,0.658,0.695,0,-5.499,1,0.0279,0.0703,0.0,0.13,0.571,133.949,185587,4
1049,Future,Shorty,5ExHDzOoOhC4xZGPh9zyQZ,63,0.795,0.386,10,-10.638,1,0.18,0.245,0.0,0.0973,0.619,131.971,121000,4
1050,Kacey Musgraves,Velvet Elvis,65krgqLiZqW12PZAUQ9l2x,62,0.677,0.616,1,-5.241,1,0.032,0.173,0.0,0.0427,0.736,89.988,154387,4
1051,Migos,BBO (Bad Bitches Only),4BHzHISX21PYwGXiBEUQ70,64,0.808,0.771,4,-5.719,0,0.0645,0.0413,1.29e-06,0.18,0.471,161.94,251859,4
1052,Ariana Grande,pete davidson,0XOnMqLQDO89iAg7dWWwnG,66,0.652,0.31,4,-10.212,1,0.0509,0.43,1.16e-05,0.182,0.304,119.913,73813,4
1053,Christian French,superstars,0TqaX16qLpX7YqFcAl9lDy,63,0.312,0.614,8,-6.073,1,0.0466,0.0589,0.0,0.0898,0.356,205.379,199848,4
1054,Hillsong Worship,Who You Say I Am - Live,2lUgap86Pux7qAgvWzuJWs,61,0.269,0.666,6,-6.048,1,0.0362,0.000278,0.0,0.609,0.226,171.722,329080,3
1055,Peach Pit,Alrighty Aphrodite,6OiRh4kttAs1YWglvTcYkB,64,0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,207813,4
1056,Nicki Minaj,Barbie Dreams,6Poyf51k7W3NKnsGwAI90B,66,0.855,0.787,8,-4.134,0,0.334,0.313,0.0,0.194,0.702,88.003,279867,4
1057,Bad Bunny,Dime Si Te Acuerdas,3kG1jgWIDmjJkXhOiOmioO,68,0.74,0.595,1,-9.082,1,0.0623,0.486,0.0,0.163,0.316,131.96,187273,4
1058,Regina Mira,The Winding Paths,5VceRZmSDeW6y7ipxiwOvK,68,0.284,0.0308,1,-28.498,1,0.0432,0.989,0.928,0.109,0.59,69.897,119727,4
1059,Michael Ray,One That Got Away,2TLDilmv1UmRTfyb7f2Hrx,62,0.565,0.825,10,-4.245,1,0.0417,0.00303,0.0,0.0779,0.609,160.003,218733,4
1060,Pouya,Void,4UYQHTgOlSdaQWfUTAjpop,64,0.767,0.854,4,-4.57,0,0.0675,0.169,0.000529,0.175,0.519,109.943,230501,4
1061,Goth Babe,Sometimes,7oJmIBxEAYjfkS7lhZ7M1S,63,0.445,0.563,7,-8.904,1,0.0315,0.105,0.000271,0.179,0.204,94.978,262737,4
1062,UMI,Butterfly,4qkVALwOxCIEZ7I5gkZ3m4,64,0.785,0.27,5,-14.457,1,0.0892,0.255,0.00132,0.0953,0.12,131.894,160500,4
1063,The Chainsmokers,Somebody,0fTiDOXRNEN0lUeYGoSHml,69,0.32,0.63,10,-7.019,0,0.0493,0.192,0.0,0.102,0.323,203.443,221987,4
1064,Lil Wayne,Let It Fly (feat. Travis Scott),0CBQ0m3mufWH75LTYB3s6h,63,0.902,0.819,1,-3.321,1,0.317,0.0414,0.0,0.106,0.746,89.0,186872,4
1065,Charli XCX,1999,05mAIVLkIWc2d1UBYZBCp8,70,0.739,0.742,7,-4.586,1,0.0329,0.0227,1.39e-06,0.229,0.659,124.016,189000,4
1066,Phil Wickham,Living Hope,6nVm313QmsPlNllntTart1,61,0.211,0.558,3,-6.232,1,0.041,0.0304,0.0,0.0978,0.317,143.452,327000,4
1067,Vance Joy,I'm With You,6Qwuw0eOeszVlewLpu24gR,65,0.657,0.396,7,-9.255,1,0.0293,0.805,1.58e-06,0.103,0.115,110.003,239787,3
1068,Juicy J,Neighbor (feat. Travis Scott),2iicKPnvOKfbJZJZtuQnjy,65,0.921,0.748,1,-5.093,1,0.13,0.00908,0.0,0.0798,0.801,139.979,162886,4
1069,Shinedown,GET UP,1OKQIvaO7yn7R2BpdUFG7D,64,0.552,0.935,0,-4.096,1,0.0623,0.0174,1.98e-06,0.116,0.38,74.954,245787,4
1070,6ix9ine,MALA,6AuTg5HcKndQ4baqOSBE2I,72,0.719,0.825,5,-3.627,0,0.0424,0.689,0.0,0.103,0.789,100.006,206550,4
1071,Jillian Jacqueline,If I Were You (feat. Keith Urban),3quTUw70QQN6rPRWximeGp,63,0.547,0.672,11,-5.023,1,0.0496,0.304,0.0,0.0996,0.283,155.791,213133,4
1072,Breaking Benjamin,Blood,7gQ7DfSSc3b8e4cHtFnDxu,65,0.478,0.971,7,-2.729,1,0.0858,3.83e-05,2.77e-05,0.295,0.284,90.526,189120,4
1073,Dierks Bentley,"Woman, Amen",3nBXOlFTADNvG9nkqy2O2W,62,0.484,0.804,5,-5.889,1,0.0912,0.000837,9.29e-06,0.17,0.391,119.838,179827,4
1074,Lil Baby,I Am (Lil Baby & Gunna),3F57PtOdqRpD6euFYqtKXX,62,0.822,0.461,1,-6.506,1,0.449,0.328,0.0,0.122,0.268,130.003,145060,4
1075,ODIE,North Face,63bAGRSSX2V1hhPSP2NpBC,64,0.802,0.382,10,-7.356,1,0.0312,0.792,0.163,0.0783,0.581,99.969,196800,4
1076,YNW Melly,Wine For Me,0hjyDFEpTFsSODk0Nv4Sbx,62,0.721,0.411,6,-9.559,1,0.0456,0.0595,7.44e-06,0.132,0.473,100.02,135168,4
1077,Morgan Wallen,Talkin' Tennessee,7szRiHu6r91o2Po9GTPN4c,61,0.702,0.711,6,-6.697,0,0.0248,0.568,0.0,0.104,0.498,99.988,221880,4
1078,Noah Cyrus,Mad at You (with Gallant),4G4EoG2Dk7kjisJKv9DP5h,65,0.359,0.421,5,-4.069,0,0.0356,0.818,0.0,0.153,0.499,161.244,226747,3
1079,Young the Giant,Heat of the Summer,649o53ULWYN1y7V2OI5kgo,62,0.602,0.856,7,-5.558,1,0.0458,0.00515,2.97e-06,0.098,0.895,80.021,211387,4
1080,Chris Lake,Turn off the Lights,7dsImih2L25fa6qjNphBI7,71,0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29e-05,0.198,0.888,125.013,210547,4
1081,Lord Huron,The Night We Met (feat. Phoebe Bridgers),0jZO7p0nBUi9VHedWUBS9l,69,0.424,0.437,2,-8.588,1,0.0355,0.962,0.336,0.664,0.131,174.127,208173,3
1082,Anuel AA,Hipócrita,4CbANooTL2aTHzJZqQ0Uvk,73,0.79,0.858,2,-2.78,1,0.0471,0.303,0.0,0.61,0.79,92.05,192000,4
1083,Future,Ain't Livin Right (feat. Gunna),0JR7iZZ6Ql79sXW3rbiS3F,63,0.755,0.503,0,-8.06,1,0.206,0.0492,0.0,0.226,0.524,142.011,230533,4
1084,Ella Mai,Gut Feeling (feat. H.E.R.),1dxy88oPzmIN9QAyCNfXmW,64,0.604,0.551,10,-5.768,0,0.0478,0.406,0.0,0.395,0.423,76.067,236384,4
1085,Future,WRLD On Drugs,3xBHLZwRfi0fjO9euaj5zf,63,0.819,0.719,1,-8.084,1,0.168,0.0172,1.11e-05,0.107,0.575,149.97,217000,4
1086,Cardi B,She Bad,0CfmNX2TXk7yoJqHJiixnp,63,0.791,0.504,10,-7.864,1,0.266,0.0183,0.0,0.0963,0.355,159.949,230953,4
1087,Roddy Ricch,Nascar,4F60iJFwx0G7x3SNjYWiZP,63,0.817,0.743,9,-4.793,1,0.166,0.0244,1.04e-06,0.102,0.374,172.962,179059,4
1088,Comethazine,Demi,3FrRge0Vuju2vRiZOHEPGo,63,0.81,0.608,1,-3.244,1,0.473,0.00836,0.0,0.275,0.309,156.978,98599,4
1089,Dilia,The Giant,2TOQzMaEqVVhdeheBVLOMm,67,0.565,0.0843,5,-24.145,1,0.0448,0.994,0.947,0.12,0.44,86.022,183686,3
1090,21 Savage,asmr,2QgfDF0fQ4sskDthP8MG5w,63,0.84,0.543,1,-7.738,1,0.476,0.0399,0.0,0.117,0.161,170.067,171714,4
1091,Walker Hayes,90's Country,4VVvKg5swvHf34JI7uwL2L,62,0.738,0.718,1,-5.777,0,0.0414,0.163,0.0,0.207,0.685,125.047,172133,4
1092,Lewis Capaldi,Rush (feat. Jessie Reyez),7tTRP2vA00uScZ4SjB3ZQZ,71,0.631,0.609,1,-7.394,1,0.0886,0.565,0.0,0.635,0.38,119.636,198351,4
1093,Tyga,Dip (feat. Nicki Minaj),4hXDobvUaXyDFLnmecoY0z,68,0.885,0.543,2,-6.338,1,0.2,0.0311,0.0,0.154,0.43,99.026,195992,4
1094,Brent Faiyaz,Make Luv,2CInzVilMduj9L8dDXwyUA,63,0.653,0.414,8,-9.079,0,0.243,0.429,5.13e-05,0.114,0.261,143.828,193309,4
1095,YoungBoy Never Broke Again,Head On,3shHzEWwP2671lV4AscHhZ,61,0.897,0.628,1,-4.693,0,0.219,0.0267,4.47e-06,0.119,0.636,147.997,117995,4
1096,Three Days Grace,The Mountain,5Z6UMh8TMzxXslMc3bRXy1,65,0.492,0.932,10,-4.689,1,0.052,0.000572,4.75e-06,0.123,0.33,92.497,198360,4
1097,Eminem,Normal,0evt4UZbdhnHtcAnxkm6A1,67,0.907,0.64,6,-6.542,1,0.354,0.261,0.0,0.0785,0.803,120.995,222477,4
1098,Carly Pearce,Closer To You,7xELq8WliIctkuvWXONX6d,62,0.662,0.685,4,-4.561,0,0.0302,0.125,0.0,0.0961,0.447,111.964,187321,4
1099,MGMT,When You Die,3td69vL9Py7Ai9wfXYnvji,67,0.645,0.938,11,-4.557,0,0.0391,0.0946,0.0226,0.159,0.495,140.886,263880,4
1100,Noisestorm,Crab Rave,4qDHt2ClApBBzDAvhNGWFd,69,0.768,0.933,2,-2.95,0,0.0385,0.206,0.915,0.0833,0.245,124.996,161280,4
1101,Bad Bunny,Ser Bichote,4UEuIEv9Wc3wtiWUplGJ7q,68,0.785,0.626,4,-8.03,0,0.0675,0.158,4.6e-06,0.181,0.183,154.946,193211,4
1102,Sarcastic Sounds,I Don't Sleep,0f0gfm6wHjhqrBMHBn9Ajr,66,0.774,0.352,6,-13.13,0,0.214,0.105,0.741,0.348,0.258,80.51,105143,4
1103,BTS,Love Maze,645YBsxhFPSOKxGep3uHLv,69,0.636,0.876,9,-4.652,1,0.0617,0.0487,0.0,0.0728,0.759,149.932,221529,4
1104,Jack Stauber's Micropop,Two Time,7JTGwb6ug0z15F5roNLE0s,64,0.832,0.346,0,-9.64,1,0.036,0.112,1.29e-05,0.0945,0.688,98.512,139851,4
1105,Phil Wickham,Till I Found You,5wrTjji1a7OkZfTo9TKesB,61,0.373,0.703,4,-5.803,1,0.062,0.0597,0.0,0.0715,0.221,123.909,240267,4
1106,Lucy Dacus,Night Shift,2AF5Kzxb4pz7j79Ity84pP,64,0.48,0.31,9,-7.887,1,0.0258,0.312,1.47e-05,0.113,0.16,86.149,391829,4
1107,Trippie Redd,Missing My Idols,5HnxL39pSgVVQMLP7WnSfv,62,0.706,0.637,8,-7.284,0,0.37,0.0598,0.0,0.164,0.528,85.819,146923,4
1108,Polo G,Gang WithMe,1uMMWkJbsMkecvfx96d2F7,62,0.818,0.331,1,-10.617,1,0.111,0.0152,0.0,0.119,0.326,85.064,192052,4
1109,Charlie Puth,The Way I Am,6qNALlmZa1ESnCxJmXE1K9,68,0.755,0.769,10,-5.658,0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,186080,4
1110,Jessie J,Man With The Bag,2Ysi49tRdVH74d1Cnc4o94,67,0.626,0.676,7,-3.178,1,0.0739,0.608,0.0,0.493,0.684,140.677,163560,4
1111,YoungBoy Never Broke Again,Love Is Poison,3grLWp1ZsXJhpTc6PFS9s2,61,0.781,0.593,1,-6.038,1,0.281,0.0533,0.0,0.381,0.602,158.019,157975,4
1112,Videoclub,Amour plastique,7M3HuQRRAm1QD4kftmq0bb,70,0.7,0.354,6,-14.043,0,0.0345,0.765,0.00158,0.128,0.245,119.965,227027,4
1113,Yung Pinch,20 Years Later,0dc3ds3WAOo6TazfgBuT0E,64,0.762,0.518,9,-7.283,0,0.109,0.232,1.14e-06,0.113,0.547,144.942,215189,4
1114,DaBaby,Blank Blank,7rN4EEiOQEO73tnjrrt5Tn,61,0.519,0.828,8,-4.172,1,0.299,0.154,0.0,0.341,0.675,138.084,173213,4
1115,Herencia de Patrones,Cosas De La Clica (feat. Legado 7),15s1GfJ55mO4HBXTFa1DmB,65,0.729,0.624,7,-6.009,1,0.0521,0.36,0.0,0.0849,0.867,78.626,138432,4
1116,Night Lovell,Joan of Arc,5mrOnabhXnvCf5vFF7NJhG,64,0.915,0.668,1,-2.52,1,0.04,0.00375,0.00241,0.253,0.0387,124.053,145161,4
1117,JID,Workin Out,46Lx5epWOQBA3J86ovnxmV,64,0.818,0.57,10,-8.067,0,0.285,0.384,0.000102,0.19,0.561,126.938,226859,4
1118,Morgan Evans,Dance with Me (feat. Kelsea Ballerini),07sa7qkxpemze5BBE7jufs,62,0.611,0.519,1,-9.854,1,0.035,0.481,4.82e-06,0.107,0.462,147.981,199501,4
1119,21 Savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,64,0.885,0.52,1,-8.353,1,0.359,0.000244,1.16e-06,0.454,0.306,84.022,148656,4
1120,Rhys Lewis,No Right To Love You - Acoustic,5UqivtkoiPTXrJu6GIt1mh,71,0.531,0.269,1,-10.6,1,0.0406,0.866,0.0,0.116,0.52,84.186,229557,4
1121,Men I Trust,Show Me How,01TyFEZu6mHbffsVfxgrFn,65,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,215111,4
1122,Noah Cyrus,Team,6C56edNssJGjkPi3BnrGwP,65,0.663,0.38,10,-7.462,1,0.0473,0.501,0.0,0.169,0.476,80.077,215467,4
1123,Masala Roo,Pads of Redemption,5I3JZ3zvxKQMdp9rEcGkiR,67,0.274,0.0417,0,-23.499,0,0.034,0.902,0.903,0.112,0.0613,43.513,168537,4
1124,6LACK,Cutting Ties,6lJ5aSxKHCwNBoWkZT3JeJ,64,0.792,0.605,2,-6.566,1,0.0393,0.00881,4.25e-05,0.104,0.239,139.917,261703,4
1125,Lil Wayne,Dedicate,0Y7di9ZCmB6Elad5WISaPc,62,0.879,0.662,2,-6.162,1,0.309,0.033,0.0,0.716,0.723,117.975,189909,4
1126,Killumantii,Single (feat.Omeretta The Great),3KLZL7nnA2g7Pvp49C2aEc,62,0.939,0.62,7,-9.105,1,0.289,0.0766,0.0,0.111,0.605,129.962,188160,4
1127,Playboi Carti,R.I.P. Fredo (feat. Young Nudy) - Notice Me,45Ln3F9PRPYTXBcMFkZMzS,63,0.912,0.755,2,-5.393,1,0.142,0.1,0.0,0.179,0.625,140.051,161200,4
1128,Forrest.,Your Soul,26qTfV9DiLTT5fBXgvXfFx,63,0.846,0.851,9,-3.821,1,0.372,0.0244,0.0,0.153,0.822,139.966,178286,4
1129,Lil Wayne,Can't Be Broken,5cGpjfgAvidLy6znwkCxkP,62,0.578,0.577,2,-5.997,0,0.202,0.121,0.0,0.086,0.154,99.288,193243,5
1130,Deep Watch,Reasons For Being,5tY0sWgi6v0UEibwYjfWlL,66,0.141,0.0282,7,-30.003,0,0.0454,0.98,0.906,0.104,0.0658,145.22,176391,3
1131,Chris Jeday,Ahora Dice - Real Hasta La Muerte Remix,5JrI3Wxx71pwxmtTC7jXys,67,0.773,0.673,1,-5.697,1,0.223,0.275,0.0,0.112,0.592,143.957,275827,4
1132,KIDS SEE GHOSTS,Cudi Montage,4kUZvXB3LC3an3HX6h0s17,64,0.729,0.504,8,-6.784,0,0.0321,0.401,1.44e-06,0.121,0.305,110.011,197001,4
1133,Slipknot,All Out Life,6vAQtUlYrzolE6SS9QCTs5,69,0.499,0.97,0,-2.838,1,0.116,0.000683,0.136,0.0871,0.0506,106.558,340132,4
1134,Mac Miller,Buttons,0ZBchpb4CLk5Qqu3895Etp,63,0.578,0.714,7,-4.853,1,0.19,0.437,0.0,0.277,0.524,75.064,228440,4
1135,A$AP Rocky,A$AP Forever REMIX,3oHkMCVJyOcjg5FhfLc2Rq,65,0.322,0.754,10,-6.416,0,0.275,0.299,0.0,0.136,0.392,62.839,315773,4
1136,T3R Elemento,Mi Religión,33MU3TnkqOle5HjXefemdx,66,0.676,0.556,6,-7.058,0,0.0308,0.806,0.0,0.125,0.851,119.007,194715,3
1137,Nathaniel Rateliff & The Night Sweats,You Worry Me,6jwsbxD1nvTc4UGLgRoCa6,64,0.666,0.646,2,-7.722,1,0.0268,0.124,0.286,0.095,0.664,100.05,214160,4
1138,Blac Youngsta,Booty,0FbSpY8RPxTRxi1Fpj9Dz9,62,0.938,0.549,1,-8.368,1,0.098,0.000831,0.000243,0.082,0.412,144.005,160038,4
1139,Layton Greene,Roll In Peace,33YFwLJbAdgePluIuEVa9p,61,0.523,0.507,7,-6.448,0,0.225,0.72,0.0,0.0774,0.7,140.368,170343,4
1140,Godsmack,Under Your Scars,60SjEdocmsrAk4hQUu7qZi,61,0.252,0.764,11,-4.153,0,0.0402,0.0568,1.77e-06,0.122,0.219,165.358,231118,4
1141,Alex Rose,Darte Remix,6xqbec9MHRmW7qtEINAlRx,70,0.81,0.631,4,-6.541,0,0.0938,0.144,1.32e-06,0.451,0.573,154.976,512093,4
1142,Ebb & Flod,Threads,5ASmAe7WcZaLVx6KcCqhW0,67,0.12,0.0436,4,-22.044,1,0.0383,0.79,0.889,0.112,0.0361,72.339,192793,4
1143,Ella Mai,Everything (feat. John Legend),0V6imIPZVXJEtl2umdNILO,64,0.395,0.456,7,-5.358,1,0.0456,0.432,0.0,0.108,0.0608,103.85,181644,4
1144,Wallows,Pictures of Girls,415dK4glwDO7fXxYg3np8B,64,0.443,0.819,6,-5.502,1,0.0322,0.000248,0.00759,0.0802,0.494,154.958,204667,4
1145,Megan Thee Stallion,Cocky Af,7hdR7gLsPQ6EXGeghibSK3,62,0.628,0.621,4,-9.585,0,0.356,0.00629,0.0,0.113,0.528,130.016,177377,4
1146,Aminé,RATCHET SATURN GIRL,2q4F6OpQgx9umNB9uGFPYo,63,0.538,0.605,3,-5.413,1,0.119,0.0378,0.0,0.159,0.657,39.497,146573,4
1147,The Vamps,Just My Type,0q2e5jdjxFaaYRf49b1vLj,61,0.61,0.87,2,-4.012,0,0.0693,0.00299,0.0,0.064,0.523,125.014,211360,4
1148,Plies,All Thee Above (feat. Kevin Gates),2CY9aDyI5NQLSuvU2d2VzX,60,0.736,0.568,1,-5.973,1,0.135,0.00988,0.0,0.0731,0.514,145.93,212400,4
1149,JayDaYoungan,Purge,5H9wMglUZwqivHCDzElAbB,60,0.829,0.577,11,-10.602,0,0.364,0.208,0.0,0.0733,0.574,85.978,186149,4
1150,Kamil,Bakugo!,2IvdQFwO9U9EAMJGwEvOcK,63,0.899,0.535,1,-6.423,1,0.178,7.74e-05,0.0,0.12,0.183,145.02,151667,4
1151,Kodak Black,"If I'm Lyin', I'm Flyin'",7HdNB8nvJOBwHa8hIkzvxp,62,0.715,0.617,11,-5.558,0,0.24,0.0996,3.41e-06,0.186,0.283,176.117,130929,4
1152,BTS,The Truth Untold,48XfojJC87VKLlUotYV0Gm,69,0.57,0.422,1,-7.561,0,0.0422,0.372,0.0,0.127,0.169,113.007,242293,4
1153,Future,No Issue,7L95O7D34EWhwtDCQkwGMR,63,0.818,0.443,5,-11.444,0,0.404,0.114,0.0,0.412,0.722,74.491,184960,4
1154,Comethazine,Let It Eat (feat. Ugly God),63KKvdfkStMHQM4Ufzx2KB,62,0.944,0.752,11,-2.625,0,0.135,0.00754,0.0107,0.141,0.489,134.039,87313,4
1155,James Smith,Tell Me That You Love Me,2wHA4yJKT8TJhGz20QxUqX,71,0.536,0.317,6,-8.752,1,0.0359,0.402,0.0,0.11,0.319,143.89,194659,4
1156,convolk,whatever it takes,5FkOlv0W1nBqs3mgbksZa4,65,0.711,0.545,11,-6.81,1,0.0322,0.404,0.0,0.122,0.345,108.02,217182,4
1157,Jorja Smith,Blue Lights,1It1TxBK3xIQAB4xJkPevn,71,0.692,0.57,7,-8.077,1,0.185,0.666,0.0,0.107,0.309,91.917,250454,4
1158,Grupo Firme,Juro por Dios - En Vivo,6ya4Hq3twTffkM15X389KY,70,0.554,0.532,2,-6.544,1,0.0338,0.12,0.0,0.29,0.786,125.014,202005,4
1159,TWICE,What is Love?,4gjVhOuUPOpF23uKkcfVYU,72,0.573,0.91,8,-1.578,1,0.064,0.0846,0.0,0.266,0.602,169.982,208238,4
1160,Jaden,Way Up,7cFFhb9Wz2ZXLSpEk2VDKd,65,0.585,0.941,10,-3.278,0,0.145,0.03,8.41e-06,0.196,0.45,130.024,153773,4
1161,keshi,2 soon,5SlU0Yhi51jobhEiGE4xDv,66,0.517,0.663,6,-6.688,0,0.0375,0.146,0.0,0.322,0.146,174.032,206512,4
1162,Twenty One Pilots,Levitate,2uBhGx3m5iJrtsql8Qk00j,67,0.7,0.934,6,-5.941,0,0.17,0.0857,0.226,0.114,0.224,92.973,145947,4
1163,Los Nuevos Ilegales,Yo Fui El Elegante,6dJJT9h7FzjenIaa31bw8p,67,0.785,0.831,9,-4.439,1,0.193,0.296,0.0,0.176,0.581,134.829,146413,3
1164,Panic! At The Disco,(Fuck A) Silver Lining,3BDxv4ORzOpXAsa4lWVl4i,64,0.577,0.939,1,-1.352,0,0.108,0.0272,0.0,0.24,0.714,105.092,168613,4
